transaction_id,amount,customer_age,account_age_days,transactions_last_24h,avg_transaction_amount,merchant_risk_score,device_risk_score,ip_risk_score,is_international,is_new_device,is_new_location,hour,is_fraud
TXN002861,1850.46,28,1424,4,2409.1,0.3213,0.1008,0.262,0,0,0,15,0
TXN002862,5481.33,66,875,4,1118.03,0.1962,0.0291,0.0793,0,0,0,17,0
TXN002863,1084.45,61,64,4,685.52,0.441,0.6645,0.1187,0,0,0,2,1
TXN002864,2188.54,49,249,3,1613.8,0.1255,0.1031,0.2631,0,0,0,5,0
TXN002865,1114.2,22,79,5,806.8,0.1643,0.1722,0.338,0,0,0,6,0
TXN002866,467.35,19,393,1,610.17,0.4187,0.0921,0.4908,0,0,0,9,0
TXN002867,2684.89,34,74,2,598.4,0.1544,0.1044,0.4464,0,0,0,20,0
TXN002868,1766.99,26,435,1,1373.45,0.2037,0.0974,0.4101,0,0,0,9,0
TXN002869,1547.58,62,166,3,1266.57,0.1999,0.1824,0.1813,0,0,0,4,1
TXN002870,5450.14,28,1193,0,3170.75,0.2347,0.2079,0.2523,0,0,0,18,0
TXN002871,444.37,32,273,3,895.1,0.1,0.227,0.1199,0,0,1,2,0
TXN002872,545.31,68,442,0,884.48,0.3584,0.2341,0.0533,0,0,0,19,0
TXN002873,2624.67,60,157,6,3004.13,0.1756,0.0341,0.2531,0,0,0,20,0
TXN002874,3771.33,29,284,1,2186.27,0.3291,0.2539,0.0894,0,1,0,22,0
TXN002875,594.37,37,22,4,1213.7,0.0545,0.1922,0.0477,0,0,1,21,0
TXN002876,354.34,44,148,3,367.71,0.1706,0.3205,0.1282,0,0,0,3,0
TXN002877,553.82,52,377,13,621.23,0.131,0.1075,0.3441,0,0,0,17,0
TXN002878,220.57,66,129,2,524.34,0.2164,0.1192,0.0841,0,0,0,3,0
TXN002879,850.31,63,76,18,1124.98,0.2098,0.3615,0.4536,0,1,0,0,1
TXN002880,1035.25,68,15,4,768.29,0.174,0.2573,0.3126,0,0,0,12,0
TXN002881,1489.56,20,221,1,3367.86,0.2955,0.0609,0.1732,0,1,0,14,0
TXN002882,793.32,30,913,2,365.04,0.3057,0.2891,0.4088,0,0,0,10,0
TXN002883,629.22,47,557,3,486.42,0.2161,0.084,0.2075,0,0,0,7,0
TXN002884,1574.27,20,1539,4,1301.46,0.1894,0.1331,0.2392,0,0,0,6,0
TXN002885,1586.85,36,553,3,1579.72,0.048,0.2333,0.2778,0,0,0,22,0
TXN002886,98.32,25,204,3,179.29,0.4373,0.2079,0.3681,0,0,0,19,0
TXN002887,227.67,66,866,3,325.45,0.1565,0.2469,0.121,0,0,0,12,0
TXN002888,1112.65,21,634,3,911.85,0.1664,0.1578,0.0946,0,0,0,21,0
TXN002889,1979.94,25,287,1,2833.39,0.2098,0.1991,0.113,0,0,0,11,0
TXN002890,4560.76,28,2268,1,4111.05,0.2399,0.0561,0.1772,1,0,0,1,1
TXN002891,500.43,25,1374,2,820.45,0.2685,0.2017,0.0515,0,0,0,15,0
TXN002892,1247.42,47,56,3,973.16,0.0389,0.0423,0.101,1,0,0,4,0
TXN002893,815.29,36,1411,26,610.45,0.4559,0.1818,0.1013,0,0,0,12,1
TXN002894,697.86,65,368,1,1708.28,0.0403,0.199,0.2586,0,0,0,8,0
TXN002895,3317.58,31,453,1,3197.01,0.195,0.2253,0.1119,0,0,0,0,0
TXN002896,1144.01,45,644,3,2641.8,0.1552,0.2802,0.0709,0,0,0,22,0
TXN002897,386.11,52,77,0,1074.6,0.2731,0.163,0.1421,0,0,0,14,0
TXN002898,439.83,50,334,5,609.74,0.6727,0.0863,0.3087,0,0,0,6,0
TXN002899,5136.07,59,83,15,1102.94,0.1778,0.5118,0.4636,0,0,0,13,0
TXN002900,4416.11,28,254,2,2882.9,0.2956,0.0984,0.0626,0,0,0,15,0
TXN002901,1781.65,44,45,0,828.52,0.3211,0.2614,0.0893,1,1,0,15,0
TXN002902,430.02,59,278,1,307.72,0.1973,0.3256,0.1819,0,1,0,20,0
TXN002903,954.31,62,92,5,852.35,0.1647,0.1869,0.3235,0,0,0,12,0
TXN002904,1476.08,50,323,1,902.06,0.1199,0.3115,0.2529,0,0,0,17,0
TXN002905,215.58,51,476,4,306.46,0.2914,0.1208,0.0506,0,1,0,10,1
TXN002906,1671.05,62,1284,2,1290.04,0.1022,0.3261,0.2072,0,0,1,0,0
TXN002907,2985.75,50,411,2,1562.75,0.1566,0.0596,0.4302,0,0,0,7,0
TXN002908,5923.05,67,492,3,4031.63,0.3707,0.097,0.2349,0,0,0,20,0
TXN002909,854.8,24,7,3,431.53,0.1399,0.0038,0.1425,0,0,0,19,0
TXN002910,2021.9,36,432,2,1828.71,0.1884,0.1411,0.0882,0,0,1,12,0
TXN002911,5472.17,23,242,2,2157.67,0.2547,0.1805,0.1817,0,0,0,14,0
TXN002912,1406.99,22,400,3,1577.72,0.0972,0.232,0.03,0,0,0,7,0
TXN002913,1737.1,42,119,3,541.99,0.4341,0.1815,0.5182,0,0,0,12,1
TXN002914,713.4,29,242,5,520.38,0.0468,0.0769,0.2431,0,0,0,16,0
TXN002915,950.39,39,954,4,1173.84,0.1059,0.2972,0.0314,0,0,0,12,0
TXN002916,610.7,40,431,2,1168.09,0.445,0.3178,0.5893,0,0,0,3,0
TXN002917,475.33,50,747,4,741.29,0.1067,0.4273,0.0732,0,0,1,19,0
TXN002918,1597.98,67,315,0,2708.49,0.2902,0.2369,0.1993,0,0,0,13,0
TXN002919,788.93,62,62,3,828.38,0.1924,0.3971,0.4263,0,0,0,4,0
TXN002920,144.57,37,1,3,291.32,0.0701,0.1055,0.4033,0,0,0,4,0
TXN002921,1908.7,34,308,1,937.45,0.1327,0.2367,0.1373,0,0,0,13,0
TXN002922,1631.23,58,374,3,1534.86,0.2503,0.064,0.2853,0,0,0,20,0
TXN002923,1448.02,24,170,0,1393.22,0.1957,0.2029,0.099,0,0,0,13,0
TXN002924,729.96,46,356,1,1385.69,0.2658,0.4918,0.2706,0,0,0,17,0
TXN002925,2044.32,39,689,8,3120.64,0.3079,0.237,0.047,0,0,1,1,1
TXN002926,148.18,27,254,3,502.53,0.3322,0.459,0.4717,0,0,0,22,0
TXN002927,1984.65,50,561,1,815.18,0.1767,0.0235,0.1473,0,0,1,10,0
TXN002928,1482.96,34,1401,5,3234.2,0.284,0.3372,0.0922,1,0,0,6,0
TXN002929,132.27,27,793,0,276.68,0.2401,0.0719,0.4076,0,0,0,13,0
TXN002930,2297.69,51,221,4,1056.18,0.0675,0.1949,0.3484,0,0,0,3,0
TXN002931,3208.01,27,117,2,2592.15,0.235,0.1391,0.1539,0,0,0,14,0
TXN002932,2741.38,52,362,9,2565.25,0.2071,0.4249,0.1787,0,0,1,10,1
TXN002933,2099.03,26,897,3,1740.77,0.19,0.1053,0.4204,0,0,0,12,0
TXN002934,2994.26,40,499,5,1771.9,0.3007,0.1493,0.0336,0,0,0,5,0
TXN002935,559.04,60,1214,1,529.16,0.2167,0.1993,0.216,0,0,0,6,0
TXN002936,1226.94,29,1285,3,2867.58,0.3219,0.1044,0.2089,0,0,0,1,0
TXN002937,708.54,57,299,2,473.41,0.304,0.2394,0.3891,1,0,0,0,1
TXN002938,622.66,55,688,5,493.59,0.2981,0.1836,0.1686,0,0,0,12,0
TXN002939,2740.42,64,303,13,1438.72,0.1084,0.22,0.5593,0,1,0,10,0
TXN002940,390.68,26,1,3,776.57,0.0884,0.1497,0.4975,0,0,0,9,0
TXN002941,848.57,55,2524,4,1267.36,0.2646,0.1722,0.149,0,0,0,1,0
TXN002942,1839.38,66,408,3,1482.58,0.226,0.6485,0.2695,0,0,0,13,0
TXN002943,2264.7,57,294,0,3807.3,0.1751,0.2565,0.3243,0,0,0,0,0
TXN002944,407.3,27,40,3,1485.65,0.1599,0.5121,0.3242,0,0,0,20,0
TXN002945,792.79,60,134,2,711.25,0.131,0.2016,0.1312,1,0,0,15,0
TXN002946,2880.72,23,145,2,1760.83,0.1984,0.0686,0.1563,0,0,0,2,0
TXN002947,570.7,48,553,4,612.64,0.1093,0.0364,0.2104,0,0,0,13,0
TXN002948,2809.28,43,954,1,2078.1,0.3872,0.0592,0.1739,0,0,0,17,0
TXN002949,1432.38,45,34,3,1147.38,0.2147,0.6202,0.337,1,0,0,16,0
TXN002950,1459.94,45,456,4,1451.54,0.1428,0.2465,0.0243,0,1,0,19,0
TXN002951,339.79,19,43,4,315.31,0.2898,0.1426,0.3879,0,0,0,18,0
TXN002952,476.52,44,183,2,226.89,0.2964,0.146,0.3406,0,0,0,1,0
TXN002953,225.58,66,2342,2,383.37,0.0799,0.2022,0.1886,0,0,0,14,0
TXN002954,5694.26,40,449,3,3722.09,0.5516,0.0234,0.1374,1,1,0,14,0
TXN002955,256.42,32,315,3,490.93,0.2367,0.3817,0.404,0,0,0,12,1
TXN002956,1182.62,69,987,1,1831.0,0.2442,0.3334,0.1809,0,0,0,2,0
TXN002957,1350.76,23,548,1,699.71,0.4113,0.1694,0.2321,0,0,1,3,0
TXN002958,476.55,43,131,4,927.02,0.2146,0.0504,0.2071,0,0,0,20,0
TXN002959,930.59,44,372,1,1062.84,0.0877,0.1793,0.1612,0,0,0,17,0
TXN002960,12700.36,42,385,3,3465.61,0.1651,0.0586,0.0787,0,1,1,12,0
TXN002961,2902.15,65,389,0,1651.03,0.0751,0.181,0.0907,0,1,0,6,0
TXN002962,957.26,39,183,3,1435.87,0.0351,0.2741,0.2981,0,0,0,8,0
TXN002963,1991.18,68,486,2,2718.1,0.1566,0.3531,0.3596,0,0,0,8,0
TXN002964,641.11,21,254,4,703.99,0.0141,0.1951,0.1997,0,0,0,15,0
TXN002965,4766.7,56,1126,6,2316.56,0.1966,0.0668,0.2088,1,0,0,23,0
TXN002966,1187.98,48,141,3,2060.93,0.1661,0.4131,0.0981,0,0,0,11,0
TXN002967,1139.95,30,502,5,2044.54,0.3604,0.1653,0.1775,0,0,0,13,0
TXN002968,1456.56,29,478,1,983.86,0.1323,0.1071,0.277,0,1,0,8,0
TXN002969,320.3,55,209,4,807.45,0.1676,0.1536,0.0262,0,0,0,12,0
TXN002970,361.42,51,93,3,596.53,0.1415,0.3514,0.2467,1,0,0,3,1
TXN002971,594.77,49,40,3,623.27,0.1369,0.186,0.0655,0,1,0,23,0
TXN002972,566.51,20,458,10,577.14,0.0156,0.1816,0.1013,0,1,0,11,0
TXN002973,669.31,49,245,3,1417.7,0.1893,0.0711,0.315,0,1,0,12,0
TXN002974,1135.38,69,284,1,934.64,0.1106,0.0481,0.0957,0,0,0,8,0
TXN002975,2011.33,18,225,5,1483.23,0.1444,0.0879,0.1191,0,0,0,22,1
TXN002976,1071.86,42,62,5,1543.05,0.1399,0.0711,0.2968,0,0,0,1,0
TXN002977,1301.91,43,274,4,522.26,0.2435,0.0307,0.336,0,0,0,17,0
TXN002978,616.43,64,6,2,511.41,0.058,0.0369,0.2463,0,1,1,11,0
TXN002979,537.68,32,206,1,934.43,0.1676,0.2971,0.0837,0,0,0,2,0
TXN002980,1554.4,42,327,5,637.41,0.1323,0.3121,0.102,0,0,0,4,0
TXN002981,444.03,55,1065,0,592.12,0.1372,0.3769,0.2483,0,0,0,13,0
TXN002982,3965.4,21,61,0,3593.86,0.3656,0.347,0.2603,0,0,0,2,1
TXN002983,286.84,59,405,3,374.9,0.2121,0.143,0.2118,1,0,0,9,0
TXN002984,6370.47,60,196,1,4519.45,0.1881,0.3174,0.2895,0,0,1,21,0
TXN002985,1030.06,55,733,3,1342.4,0.3494,0.1122,0.1605,0,0,0,16,0
TXN002986,1735.23,51,120,2,2187.18,0.1376,0.0709,0.2358,0,0,0,21,0
TXN002987,1844.28,56,236,2,2013.91,0.3564,0.313,0.6436,0,0,1,19,1
TXN002988,1281.52,58,561,31,1688.97,0.1312,0.0578,0.0401,1,0,0,15,1
TXN002989,6328.26,64,184,5,3509.69,0.116,0.1162,0.0308,0,0,0,16,0
TXN002990,257.37,40,712,1,514.04,0.0552,0.0472,0.273,0,1,0,9,0
TXN002991,963.05,41,30,0,982.93,0.1855,0.2266,0.0655,0,0,1,6,0
TXN002992,634.1,51,126,1,603.66,0.4317,0.105,0.0544,0,0,0,18,0
TXN002993,312.37,28,10,0,334.54,0.0587,0.0848,0.1701,0,0,0,19,0
TXN002994,1175.79,62,587,4,690.3,0.413,0.0893,0.1572,0,0,0,11,0
TXN002995,1778.65,58,232,5,4067.5,0.3341,0.2922,0.0769,0,0,0,10,0
TXN002996,1327.33,50,391,3,971.24,0.3367,0.2419,0.354,0,0,0,16,0
TXN002997,2216.62,33,40,2,4396.05,0.0153,0.2639,0.0685,0,0,0,14,0
TXN002998,3569.75,36,380,2,4722.43,0.2979,0.3346,0.0201,0,0,0,4,0
TXN002999,4252.92,40,142,1,8924.82,0.3591,0.3141,0.1008,0,0,0,9,0
TXN003000,3467.52,52,474,3,4162.39,0.1809,0.076,0.2889,0,0,0,22,0
TXN003001,4157.53,58,156,3,5714.1,0.0705,0.136,0.5306,1,0,0,1,0
TXN003002,3390.28,52,215,2,1376.94,0.1526,0.2726,0.2261,0,0,0,7,0
TXN003003,1469.36,66,231,3,1286.69,0.0742,0.4123,0.4413,0,0,0,12,0
TXN003004,1716.89,67,2513,1,1348.01,0.204,0.0399,0.2113,0,0,0,2,0
TXN003005,596.4,54,888,2,1096.68,0.0913,0.0917,0.1946,0,0,0,17,0
TXN003006,1829.52,37,8,4,1217.75,0.2353,0.0093,0.1165,1,0,0,16,0
TXN003007,4571.3,49,183,2,1856.65,0.0512,0.115,0.3661,0,0,0,15,0
TXN003008,1277.14,40,976,3,791.5,0.2801,0.1408,0.0287,0,0,0,14,0
TXN003009,203.17,50,386,1,418.08,0.1199,0.2211,0.0836,1,1,0,2,0
TXN003010,1095.82,60,576,3,1414.5,0.3304,0.5366,0.2689,0,0,0,2,0
TXN003011,716.74,37,110,2,675.22,0.0371,0.3008,0.3737,0,0,0,7,0
TXN003012,528.51,44,41,3,725.97,0.0636,0.0246,0.1454,0,0,0,12,0
TXN003013,3996.67,20,131,3,992.35,0.036,0.1681,0.0464,0,0,0,10,0
TXN003014,648.23,56,1428,2,845.14,0.3612,0.2067,0.2516,0,0,0,5,0
TXN003015,2328.98,43,368,26,2385.18,0.1616,0.2191,0.1153,1,0,1,21,1
TXN003016,701.45,41,243,3,975.82,0.1083,0.1038,0.1427,1,0,0,16,0
TXN003017,2806.63,45,447,1,2470.84,0.015,0.1469,0.2814,0,0,0,4,0
TXN003018,2709.46,29,509,4,1266.75,0.2153,0.1929,0.2225,0,0,0,18,0
TXN003019,1097.95,49,512,7,1030.74,0.1535,0.051,0.1907,0,0,0,23,0
TXN003020,1086.04,56,185,27,1225.07,0.3019,0.197,0.2386,0,0,0,1,1
TXN003021,245.97,36,2219,25,444.02,0.2299,0.0229,0.0395,0,0,0,12,1
TXN003022,2701.37,24,112,5,1389.44,0.1075,0.5278,0.0266,0,0,0,5,0
TXN003023,1836.1,38,937,3,1987.1,0.1157,0.1869,0.0249,0,0,0,8,0
TXN003024,1980.12,28,248,3,2194.25,0.1047,0.1222,0.4043,0,0,0,21,1
TXN003025,117.57,37,389,1,425.59,0.0203,0.1074,0.0751,0,0,0,4,0
TXN003026,353.1,50,442,3,378.69,0.4884,0.1909,0.3379,0,0,0,19,0
TXN003027,604.03,23,79,4,753.12,0.1584,0.3119,0.1448,0,0,0,7,0
TXN003028,1058.87,56,147,2,2890.73,0.1187,0.0742,0.0389,0,0,0,8,0
TXN003029,2206.07,29,481,2,1280.09,0.2472,0.3588,0.4735,0,0,1,4,1
TXN003030,475.01,64,763,3,637.6,0.0373,0.1324,0.326,0,0,1,16,0
TXN003031,1124.96,56,396,4,396.61,0.3702,0.1497,0.3216,1,0,0,13,1
TXN003032,1479.04,32,1092,2,679.4,0.152,0.1514,0.0783,0,0,0,12,0
TXN003033,436.14,47,268,2,648.02,0.1101,0.0819,0.5513,0,0,0,18,0
TXN003034,4483.03,23,209,1,2111.03,0.2044,0.3824,0.4284,0,0,0,8,0
TXN003035,5402.3,23,788,4,2227.82,0.1272,0.2242,0.1861,0,0,0,21,0
TXN003036,386.68,67,19,4,525.88,0.4474,0.1749,0.2144,0,0,0,23,0
TXN003037,1052.85,59,758,4,1857.93,0.0566,0.1875,0.312,0,0,0,4,0
TXN003038,528.52,26,132,2,1729.4,0.2154,0.1513,0.3721,0,0,1,3,0
TXN003039,591.98,32,435,4,480.21,0.2096,0.2817,0.2546,1,0,0,20,0
TXN003040,605.47,28,7,7,1034.14,0.3657,0.1959,0.1809,0,0,0,23,0
TXN003041,1744.71,38,177,0,1392.11,0.3875,0.1279,0.1734,0,0,0,0,0
TXN003042,899.6,33,1288,2,1229.38,0.1561,0.2315,0.1103,0,0,0,12,0
TXN003043,215.67,35,538,3,331.17,0.0779,0.1826,0.0429,0,0,1,20,0
TXN003044,882.72,45,150,5,1202.1,0.095,0.3577,0.288,0,0,0,17,0
TXN003045,837.55,27,89,1,1711.94,0.5795,0.2786,0.1606,0,0,0,4,0
TXN003046,2432.42,63,230,5,3313.35,0.1323,0.1716,0.2868,0,0,1,5,0
TXN003047,457.93,55,107,1,686.66,0.2178,0.2119,0.088,0,0,0,16,0
TXN003048,742.78,57,969,2,748.58,0.1222,0.0488,0.0856,0,0,0,16,0
TXN003049,1003.39,26,466,1,947.47,0.1848,0.2469,0.138,0,0,0,1,0
TXN003050,745.98,54,457,24,1344.6,0.129,0.164,0.1842,0,0,0,16,1
TXN003051,2150.28,61,1030,4,1173.7,0.1981,0.2246,0.1788,0,0,0,10,0
TXN003052,1533.42,27,448,1,1674.07,0.5663,0.1617,0.2731,0,0,0,8,0
TXN003053,1139.92,57,2270,3,498.88,0.1906,0.1925,0.1714,0,0,1,18,1
TXN003054,1653.08,36,199,5,1447.8,0.249,0.3164,0.3584,0,0,1,23,0
TXN003055,677.53,58,425,2,652.26,0.099,0.1409,0.1326,1,0,0,13,0
TXN003056,757.2,42,121,4,991.94,0.0571,0.5786,0.1003,1,0,0,2,0
TXN003057,5083.58,59,352,2,3625.0,0.1199,0.1693,0.0681,0,0,0,21,0
TXN003058,419.76,25,254,1,412.09,0.5434,0.5032,0.2867,0,1,0,21,1
TXN003059,1445.96,38,88,1,901.78,0.1295,0.08,0.303,0,1,0,13,0
TXN003060,1086.06,32,141,2,449.33,0.2519,0.1163,0.0596,0,0,0,23,0
TXN003061,818.42,30,199,20,1220.66,0.1984,0.2634,0.1407,0,0,0,21,1
TXN003062,3200.84,34,320,4,2284.18,0.1721,0.1204,0.351,0,0,0,5,0
TXN003063,1703.73,37,544,4,1234.92,0.0386,0.3232,0.0976,0,0,0,15,0
TXN003064,1300.18,24,188,6,1010.6,0.2395,0.0342,0.1493,0,0,0,11,0
TXN003065,2189.92,54,115,5,2779.1,0.1359,0.1791,0.2356,0,0,0,19,0
TXN003066,1101.27,46,890,5,1382.09,0.0647,0.3953,0.148,0,0,0,8,0
TXN003067,1411.72,61,1250,3,1946.32,0.0965,0.2442,0.1645,0,0,0,7,0
TXN003068,1298.07,54,273,21,1809.27,0.2196,0.1446,0.0711,0,0,0,11,0
TXN003069,92.26,25,272,2,146.44,0.1014,0.0846,0.2015,0,0,0,4,0
TXN003070,981.28,21,27,2,1039.33,0.0831,0.1256,0.0977,0,0,0,13,0
TXN003071,339.86,39,143,20,515.61,0.1019,0.0107,0.263,0,0,0,12,1
TXN003072,779.83,43,128,5,613.68,0.1258,0.1141,0.3474,0,0,0,9,0
TXN003073,3176.5,30,377,4,3078.54,0.0701,0.2558,0.264,0,1,0,12,0
TXN003074,925.8,58,61,17,843.56,0.0866,0.1845,0.2976,0,0,0,0,1
TXN003075,3548.85,48,180,5,4124.9,0.1765,0.2744,0.014,0,0,0,6,0
TXN003076,425.18,56,579,2,409.37,0.3941,0.2677,0.1122,0,0,0,17,0
TXN003077,448.27,23,506,1,513.59,0.0579,0.2299,0.1366,0,0,0,8,0
TXN003078,2870.94,60,160,4,1869.91,0.2081,0.4619,0.26,0,0,0,5,0
TXN003079,677.04,28,64,2,863.54,0.118,0.214,0.106,0,0,1,7,0
TXN003080,1671.82,41,174,4,1359.85,0.135,0.126,0.1244,0,0,0,8,1
TXN003081,494.17,40,320,2,1013.72,0.0123,0.5358,0.2594,0,1,0,17,0
TXN003082,1468.27,60,347,1,992.47,0.2831,0.3151,0.2491,0,0,0,19,0
TXN003083,651.61,32,43,3,886.28,0.1523,0.1806,0.1736,0,0,1,13,0
TXN003084,752.87,30,208,2,1243.45,0.1092,0.1956,0.0714,0,0,0,1,0
TXN003085,918.56,35,838,1,1718.4,0.5018,0.15,0.1757,0,0,0,11,0
TXN003086,1737.56,36,1303,2,3395.12,0.0427,0.2402,0.1568,0,0,0,22,0
TXN003087,730.28,27,1336,3,951.69,0.2453,0.2688,0.0387,0,0,0,4,0
TXN003088,1898.27,27,38,19,832.52,0.1707,0.1607,0.2344,0,0,0,16,0
TXN003089,534.03,30,1184,3,760.73,0.2779,0.1167,0.1379,0,1,0,22,0
TXN003090,910.33,42,715,3,3068.21,0.16,0.123,0.3548,1,0,0,10,0
TXN003091,2173.8,35,468,5,1777.97,0.1362,0.2703,0.1327,0,0,0,5,0
TXN003092,157.25,38,297,3,290.23,0.1766,0.2447,0.3396,0,0,0,18,0
TXN003093,440.52,55,124,3,281.41,0.1622,0.0219,0.2076,0,0,1,10,0
TXN003094,486.56,30,401,0,613.36,0.2657,0.1232,0.2055,0,0,0,9,0
TXN003095,1108.09,65,56,2,1288.33,0.1335,0.4272,0.2547,0,0,0,10,0
TXN003096,2069.56,57,28,4,1071.24,0.1062,0.1164,0.086,0,0,0,21,1
TXN003097,2208.56,27,1132,6,1572.38,0.4104,0.2888,0.0177,1,0,0,0,1
TXN003098,488.67,34,125,6,969.9,0.1925,0.0653,0.4795,0,0,0,14,1
TXN003099,1593.36,27,1047,5,2916.66,0.4225,0.0802,0.2626,0,0,0,0,0
TXN003100,705.94,32,80,3,1882.73,0.1911,0.2996,0.2925,0,0,0,11,0
TXN003101,4846.81,37,135,3,1157.83,0.2434,0.1059,0.0662,0,0,0,20,0
TXN003102,1521.19,24,93,2,2444.85,0.501,0.1277,0.2981,0,0,0,7,1
TXN003103,657.97,18,244,3,345.77,0.3897,0.5899,0.2077,1,0,0,22,0
TXN003104,771.01,40,875,5,1033.23,0.1413,0.1716,0.0757,0,0,0,23,0
TXN003105,666.7,54,1059,20,1207.44,0.0741,0.1899,0.4841,0,0,0,15,1
TXN003106,1691.35,33,300,0,1671.41,0.4593,0.0598,0.2663,1,0,0,5,0
TXN003107,275.81,62,498,4,330.1,0.3432,0.0991,0.3617,0,0,0,9,0
TXN003108,1420.47,37,45,15,913.89,0.1231,0.2777,0.0923,0,0,0,1,0
TXN003109,2271.59,64,41,3,1451.46,0.1067,0.2455,0.2799,0,0,0,20,0
TXN003110,1107.03,30,747,14,1531.52,0.2934,0.0559,0.3949,0,0,0,16,1
TXN003111,1139.47,46,234,2,2515.66,0.1463,0.1148,0.0872,0,0,0,8,0
TXN003112,967.4,57,637,2,1868.8,0.2693,0.3836,0.2276,0,0,0,15,0
TXN003113,299.48,21,243,3,1050.91,0.0441,0.5901,0.3195,1,0,0,12,1
TXN003114,1512.51,66,347,4,1758.97,0.1506,0.3225,0.1383,1,1,0,18,1
TXN003115,946.3,36,437,4,952.46,0.0612,0.2097,0.1624,0,0,0,16,0
TXN003116,648.19,43,275,5,1215.29,0.3661,0.1712,0.0964,0,0,0,3,0
TXN003117,954.66,50,226,8,1912.87,0.1684,0.1906,0.0735,0,0,0,22,0
TXN003118,1053.05,51,225,0,1062.4,0.1154,0.2178,0.1463,0,0,0,9,0
TXN003119,998.06,19,66,15,1412.89,0.2675,0.0807,0.2783,0,0,0,3,1
TXN003120,1911.81,63,544,3,2149.34,0.1654,0.2826,0.2727,1,0,1,21,0
TXN003121,1475.19,50,74,2,1805.36,0.1299,0.3456,0.2447,0,0,0,10,0
TXN003122,2981.65,69,105,4,2600.43,0.1195,0.1042,0.1725,0,0,0,1,0
TXN003123,4101.1,42,244,16,5596.6,0.1503,0.1939,0.1304,0,0,0,6,0
TXN003124,1370.92,49,247,4,1793.72,0.2729,0.6961,0.0461,1,0,0,4,0
TXN003125,282.06,40,215,1,794.01,0.1859,0.2567,0.3337,0,0,0,19,0
TXN003126,1526.29,64,784,2,1569.13,0.1473,0.4329,0.2561,0,0,0,11,1
TXN003127,1598.71,61,159,2,1522.6,0.0257,0.0987,0.1147,0,0,0,22,0
TXN003128,1528.01,65,939,5,1684.89,0.1774,0.1697,0.1559,0,0,0,3,0
TXN003129,8937.58,44,399,2,3122.88,0.2444,0.151,0.2948,0,0,0,21,0
TXN003130,368.95,59,366,4,337.35,0.0967,0.2014,0.2568,0,0,0,2,0
TXN003131,2903.36,36,427,3,3164.3,0.198,0.3411,0.4198,0,0,0,17,0
TXN003132,5270.19,41,105,0,4004.97,0.021,0.4763,0.2464,0,0,1,3,0
TXN003133,5217.24,57,414,4,1632.14,0.1544,0.053,0.4012,0,0,0,10,0
TXN003134,1907.39,22,742,2,1659.87,0.1211,0.0611,0.1343,0,0,0,21,0
TXN003135,272.58,54,508,5,925.98,0.5003,0.275,0.244,0,0,0,15,0
TXN003136,1396.97,18,43,3,1101.5,0.2035,0.0548,0.0429,0,0,0,21,0
TXN003137,1102.12,48,214,1,1787.49,0.0321,0.2031,0.0681,0,0,0,6,0
TXN003138,593.55,42,12,4,1708.7,0.2578,0.2591,0.3103,0,0,0,12,0
TXN003139,4620.03,42,201,3,1816.19,0.1303,0.264,0.1885,0,0,0,5,1
TXN003140,3840.91,43,69,6,1700.48,0.542,0.4169,0.0982,0,0,0,21,0
TXN003141,1250.16,43,277,8,2056.73,0.1265,0.0783,0.1618,0,0,0,18,0
TXN003142,1160.27,39,14,1,1901.99,0.1735,0.059,0.1864,0,0,0,4,0
TXN003143,584.67,41,1227,2,535.37,0.4287,0.1833,0.1275,0,0,0,19,0
TXN003144,1206.81,47,176,3,1963.7,0.0773,0.3891,0.2138,0,0,0,1,0
TXN003145,3739.55,57,648,1,4027.94,0.1854,0.2459,0.273,0,0,0,1,0
TXN003146,727.13,46,111,4,1076.38,0.336,0.2161,0.0164,0,0,0,16,1
TXN003147,2513.46,51,572,1,3132.65,0.1847,0.3946,0.222,0,0,0,9,1
TXN003148,266.53,61,193,3,577.03,0.1257,0.3304,0.1401,0,0,0,13,0
TXN003149,1692.5,69,431,3,1074.02,0.2334,0.0598,0.1831,0,0,0,2,0
TXN003150,1357.33,23,1233,7,700.08,0.0792,0.4401,0.4541,0,1,0,10,0
TXN003151,2725.32,55,490,3,2879.74,0.099,0.1806,0.254,0,0,0,1,0
TXN003152,3389.37,29,64,1,3457.61,0.0888,0.2089,0.3316,0,0,0,16,0
TXN003153,1446.06,28,1009,8,1023.07,0.3236,0.0237,0.1468,0,0,0,21,0
TXN003154,2491.87,59,595,4,2489.27,0.1462,0.2012,0.5428,0,0,0,19,0
TXN003155,9015.48,21,882,2,3482.27,0.1447,0.2431,0.1541,0,0,0,0,0
TXN003156,519.55,62,1023,5,1071.65,0.2947,0.1145,0.007,0,0,0,2,0
TXN003157,1928.2,58,136,3,1200.9,0.1519,0.0176,0.127,1,0,0,17,0
TXN003158,1721.1,69,179,1,1832.67,0.0852,0.2104,0.2869,0,0,0,22,0
TXN003159,328.18,52,646,4,608.03,0.2173,0.2797,0.1654,0,0,0,12,0
TXN003160,4076.39,63,25,2,1184.49,0.2836,0.0878,0.3394,1,0,0,5,0
TXN003161,18248.01,24,170,2,4914.53,0.1866,0.268,0.1459,0,0,0,17,0
TXN003162,689.29,64,194,3,772.78,0.0582,0.3106,0.1802,0,0,0,13,0
